                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 1.7614,                  1.494,                 1.5367,                0.88074,                 0.5908,                 0.7483,                0.42637,                 1.4761,                 1.2758,                 1.4873,               0.004885,               0.004885,               0.004885
                    157,                 1.8448,                 1.5896,                  1.623,                0.70906,                0.68241,                0.71255,                0.39614,                 1.5902,                 1.3646,                 1.5442,               0.004852,               0.004852,               0.004852
                    158,                 1.8663,                  1.518,                 1.6129,                0.85479,                  0.705,                0.78785,                0.43885,                 1.5345,                 1.2189,                  1.506,               0.004819,               0.004819,               0.004819
                    159,                 1.7976,                 1.5226,                 1.5372,                0.82403,                  0.745,                0.81144,                0.47149,                 1.4603,                 1.1818,                  1.452,               0.004786,               0.004786,               0.004786
                    160,                 1.6655,                 1.4587,                 1.5407,                0.83283,                   0.76,                0.81667,                0.49085,                 1.4111,                 1.1641,                 1.4249,               0.004753,               0.004753,               0.004753
                    161,                 1.7753,                 1.4824,                 1.5571,                0.85021,                   0.74,                0.80943,                0.48721,                 1.4238,                 1.1482,                 1.4338,                0.00472,                0.00472,                0.00472
                    162,                 1.7403,                 1.4256,                 1.5874,                0.85829,                0.69653,                0.79274,                0.46768,                 1.4785,                 1.1312,                 1.4636,               0.004687,               0.004687,               0.004687
                    163,                 1.6605,                  1.368,                  1.475,                0.81745,                0.71648,                0.78651,                0.45946,                 1.4816,                 1.1631,                 1.4613,               0.004654,               0.004654,               0.004654
                    164,                 1.7118,                 1.4552,                 1.5453,                0.88567,                  0.695,                0.79605,                0.47274,                  1.438,                 1.1522,                   1.45,               0.004621,               0.004621,               0.004621
                    165,                 1.7965,                 1.4656,                 1.5772,                0.83173,                   0.71,                0.79717,                0.47018,                  1.471,                 1.1594,                 1.4622,               0.004588,               0.004588,               0.004588
                    166,                 1.7386,                  1.449,                 1.5896,                 0.7494,                   0.71,                 0.7521,                 0.4398,                 1.4729,                 1.2242,                 1.4621,               0.004555,               0.004555,               0.004555
                    167,                 1.7245,                 1.4535,                 1.5339,                0.83215,                   0.69,                0.78639,                0.45622,                 1.4515,                 1.1935,                 1.4477,               0.004522,               0.004522,               0.004522
                    168,                 1.6903,                 1.5179,                 1.5432,                0.81367,                0.74238,                0.80452,                0.47216,                 1.4348,                 1.2275,                 1.4289,               0.004489,               0.004489,               0.004489
                    169,                 1.6966,                 1.3903,                 1.4932,                0.78085,                   0.68,                0.78205,                0.43434,                  1.513,                 1.2374,                 1.4601,               0.004456,               0.004456,               0.004456
                    170,                 1.7085,                 1.3933,                 1.4591,                0.92761,                  0.665,                0.81516,                0.47736,                 1.3946,                  1.178,                 1.4025,               0.004423,               0.004423,               0.004423
                    171,                 1.7214,                 1.4335,                 1.5202,                0.86582,                  0.725,                0.82015,                0.50248,                  1.385,                 1.1291,                 1.4016,                0.00439,                0.00439,                0.00439
                    172,                  1.688,                 1.4382,                 1.5189,                0.83474,                   0.74,                0.82566,                0.48792,                 1.3989,                  1.108,                 1.4158,               0.004357,               0.004357,               0.004357
                    173,                 1.6872,                 1.3229,                 1.4706,                0.87322,                  0.725,                0.83031,                0.49728,                 1.3949,                   1.05,                 1.4069,               0.004324,               0.004324,               0.004324
                    174,                 1.6095,                 1.3722,                  1.456,                0.86887,                  0.725,                0.82128,                0.50193,                 1.4308,                 1.1012,                 1.4306,               0.004291,               0.004291,               0.004291
                    175,                  1.745,                 1.3518,                 1.4841,                0.81609,                0.71001,                0.79909,                0.44963,                 1.5158,                 1.1485,                 1.4801,               0.004258,               0.004258,               0.004258
                    176,                 1.5979,                 1.2871,                 1.4786,                0.86491,                0.73632,                0.82326,                0.49358,                 1.3742,                 1.0834,                 1.4097,               0.004225,               0.004225,               0.004225
                    177,                 1.6624,                 1.3348,                  1.487,                0.86395,                   0.77,                0.82287,                0.49388,                 1.3753,                 1.0757,                  1.397,               0.004192,               0.004192,               0.004192
                    178,                 1.6342,                 1.3605,                 1.4876,                0.87907,                  0.755,                0.84078,                0.51442,                 1.3628,                 1.0402,                 1.3925,               0.004159,               0.004159,               0.004159
                    179,                 1.7054,                 1.3838,                 1.4854,                0.87809,                0.75627,                0.84049,                0.51697,                 1.3678,                 1.0305,                 1.3899,               0.004126,               0.004126,               0.004126
                    180,                 1.6189,                  1.288,                 1.4262,                0.87326,                   0.75,                0.83057,                0.49764,                 1.3646,                 1.0534,                 1.3997,               0.004093,               0.004093,               0.004093
                    181,                 1.6438,                 1.3412,                 1.4673,                0.86279,                   0.79,                0.84907,                0.52252,                 1.3635,                 1.0333,                 1.4033,                0.00406,                0.00406,                0.00406
                    182,                 1.6516,                 1.3711,                    1.5,                0.88062,                  0.785,                0.83969,                0.52008,                 1.3852,                  1.037,                 1.4129,               0.004027,               0.004027,               0.004027
                    183,                 1.6768,                 1.3596,                 1.5103,                0.89459,                  0.755,                0.84947,                0.50849,                 1.3838,                  1.026,                 1.4014,               0.003994,               0.003994,               0.003994
                    184,                 1.6598,                 1.3022,                 1.4973,                0.90667,                0.72858,                0.83966,                0.51701,                 1.3529,                 1.0164,                 1.3785,               0.003961,               0.003961,               0.003961
                    185,                 1.6394,                 1.2731,                 1.5093,                0.90612,                0.67567,                0.82154,                0.51322,                 1.3699,                 1.0296,                 1.3842,               0.003928,               0.003928,               0.003928
                    186,                 1.6202,                 1.3019,                 1.4775,                0.88795,                0.79246,                0.85517,                0.54072,                 1.3186,                0.98111,                 1.3621,               0.003895,               0.003895,               0.003895
                    187,                 1.6358,                 1.2813,                 1.4601,                0.87416,                0.79887,                 0.8589,                0.52705,                 1.3576,                 1.0165,                 1.3606,               0.003862,               0.003862,               0.003862
                    188,                 1.5342,                 1.2461,                 1.4136,                0.90222,                   0.79,                0.86447,                0.54184,                 1.3166,                 1.0191,                 1.3457,               0.003829,               0.003829,               0.003829
                    189,                 1.5527,                 1.2215,                 1.4327,                0.92133,                0.76121,                0.86102,                0.54886,                 1.3026,                 1.0061,                 1.3483,               0.003796,               0.003796,               0.003796
                    190,                 1.5665,                 1.2654,                 1.4089,                0.91901,                   0.79,                0.86968,                0.55349,                 1.3144,                 1.0034,                 1.3614,               0.003763,               0.003763,               0.003763
                    191,                 1.6417,                 1.3273,                 1.5113,                0.94407,                0.75951,                 0.8671,                 0.5613,                 1.3071,                 1.0274,                  1.354,                0.00373,                0.00373,                0.00373
                    192,                 1.5828,                 1.2603,                  1.432,                0.90761,                0.78591,                0.86978,                0.52257,                 1.3384,                 1.0067,                 1.3719,               0.003697,               0.003697,               0.003697
                    193,                 1.6621,                 1.3046,                  1.476,                0.94365,                  0.725,                 0.8498,                0.50975,                 1.3433,                 1.0299,                 1.3741,               0.003664,               0.003664,               0.003664
                    194,                 1.5713,                   1.34,                 1.4847,                0.86559,                  0.765,                0.85787,                0.53923,                 1.3121,                0.99279,                 1.3589,               0.003631,               0.003631,               0.003631
                    195,                 1.5442,                 1.2951,                 1.4164,                0.91494,                   0.79,                0.86969,                0.53763,                 1.3231,                0.97381,                 1.3603,               0.003598,               0.003598,               0.003598
                    196,                  1.545,                 1.2814,                 1.4548,                0.84527,                  0.795,                0.85059,                0.53526,                 1.3104,                0.97906,                 1.3568,               0.003565,               0.003565,               0.003565
                    197,                 1.6127,                 1.2548,                 1.3957,                 0.8716,                  0.805,                0.86246,                0.53645,                 1.3167,                0.96458,                 1.3517,               0.003532,               0.003532,               0.003532
                    198,                 1.6342,                 1.2612,                 1.4951,                0.89124,                    0.8,                0.86691,                0.55243,                 1.2957,                0.96028,                  1.335,               0.003499,               0.003499,               0.003499
                    199,                 1.5936,                 1.2691,                 1.4244,                0.87783,                  0.815,                0.86617,                0.56255,                 1.2592,                0.97016,                  1.318,               0.003466,               0.003466,               0.003466
                    200,                  1.545,                 1.2193,                 1.4588,                0.93399,                  0.795,                0.87539,                0.56582,                 1.2409,                0.95579,                 1.3124,               0.003433,               0.003433,               0.003433
                    201,                 1.5844,                 1.2179,                 1.3923,                0.90757,                  0.815,                 0.8861,                0.56613,                 1.2607,                0.91758,                 1.3334,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.5015,                 1.1566,                 1.4205,                0.94516,                  0.805,                0.89033,                0.57644,                 1.2478,                0.90375,                 1.3205,               0.003367,               0.003367,               0.003367
                    203,                  1.545,                 1.2118,                 1.4459,                0.91171,                 0.7745,                 0.8712,                0.55727,                 1.2984,                0.96775,                 1.3463,               0.003334,               0.003334,               0.003334
                    204,                 1.5263,                 1.1474,                 1.4411,                0.91698,                   0.77,                0.88037,                0.57365,                 1.2334,                0.95397,                 1.3167,               0.003301,               0.003301,               0.003301
                    205,                 1.6347,                 1.2518,                 1.5415,                0.93664,                0.81311,                0.89171,                0.58056,                 1.2511,                0.90844,                 1.3142,               0.003268,               0.003268,               0.003268
                    206,                 1.4417,                 1.1065,                 1.3634,                0.87113,                   0.82,                0.88275,                0.56347,                 1.2774,                 0.9187,                 1.3339,               0.003235,               0.003235,               0.003235
                    207,                 1.5083,                 1.1956,                 1.4816,                0.93019,                0.79945,                0.88588,                 0.5728,                 1.2499,                0.90705,                 1.3117,               0.003202,               0.003202,               0.003202
                    208,                 1.4677,                 1.1399,                 1.3771,                0.91909,                    0.8,                0.88759,                0.58732,                 1.2078,                0.89664,                 1.2945,               0.003169,               0.003169,               0.003169
                    209,                 1.5387,                 1.2452,                 1.4429,                0.88919,                   0.81,                0.88311,                0.57208,                 1.2579,                0.90796,                 1.3289,               0.003136,               0.003136,               0.003136
                    210,                 1.5164,                 1.1638,                 1.3818,                0.82744,                0.81518,                0.86672,                0.57176,                  1.245,                0.95061,                  1.324,               0.003103,               0.003103,               0.003103
                    211,                 1.5503,                 1.1805,                 1.4083,                0.89839,                   0.83,                0.89931,                0.60489,                 1.1706,                0.88403,                 1.2711,                0.00307,                0.00307,                0.00307
                    212,                 1.5385,                 1.1779,                 1.4427,                0.86114,                  0.845,                0.90021,                0.60851,                  1.164,                0.88198,                  1.268,               0.003037,               0.003037,               0.003037
                    213,                 1.4865,                 1.1413,                 1.4201,                0.94048,                    0.8,                0.89826,                0.60823,                 1.1937,                0.87529,                 1.2721,               0.003004,               0.003004,               0.003004
                    214,                 1.5258,                 1.1684,                 1.3819,                 0.9454,                   0.81,                0.90792,                0.60546,                 1.2008,                0.86281,                 1.2708,               0.002971,               0.002971,               0.002971
                    215,                 1.5163,                 1.1813,                 1.4585,                0.92244,                  0.815,                0.90864,                0.61293,                 1.1807,                0.87133,                 1.2706,               0.002938,               0.002938,               0.002938
                    216,                 1.5165,                 1.1296,                 1.3856,                0.92745,                  0.805,                0.90912,                0.59266,                 1.1917,                0.89524,                 1.2832,               0.002905,               0.002905,               0.002905
                    217,                 1.4964,                 1.1051,                 1.4183,                0.90551,                0.81456,                0.89691,                0.60323,                 1.1614,                0.89451,                 1.2644,               0.002872,               0.002872,               0.002872
                    218,                 1.5436,                 1.2297,                 1.4607,                0.92325,                 0.8421,                0.90689,                0.61828,                 1.1313,                0.87332,                 1.2494,               0.002839,               0.002839,               0.002839
                    219,                 1.5478,                 1.1815,                   1.47,                0.95997,                0.83939,                0.91789,                0.63008,                 1.1305,                0.83622,                 1.2444,               0.002806,               0.002806,               0.002806
                    220,                 1.4802,                  1.121,                  1.386,                0.94363,                0.83704,                0.92085,                0.59737,                 1.1773,                0.87105,                 1.2612,               0.002773,               0.002773,               0.002773
                    221,                 1.4923,                 1.1366,                 1.4043,                0.92651,                   0.86,                0.92533,                0.61777,                 1.1665,                0.84881,                 1.2554,                0.00274,                0.00274,                0.00274
                    222,                 1.5191,                 1.1508,                 1.4145,                0.89854,                   0.87,                0.91729,                0.62247,                 1.1185,                 0.8362,                 1.2427,               0.002707,               0.002707,               0.002707
                    223,                 1.4599,                 1.0861,                 1.3829,                 0.8711,                  0.865,                0.90559,                0.61435,                 1.1603,                0.83508,                 1.2616,               0.002674,               0.002674,               0.002674
                    224,                 1.4626,                 1.0925,                 1.3612,                0.93247,                  0.825,                0.92076,                0.64006,                 1.1134,                0.81708,                 1.2408,               0.002641,               0.002641,               0.002641
                    225,                 1.4832,                 1.1038,                 1.4293,                 0.9507,                   0.82,                 0.9202,                0.63966,                  1.109,                0.81902,                 1.2422,               0.002608,               0.002608,               0.002608
                    226,                 1.4274,                 1.0435,                 1.3036,                0.95888,                0.81611,                0.91658,                0.63391,                 1.1285,                0.80931,                 1.2536,               0.002575,               0.002575,               0.002575
                    227,                 1.4352,                 1.1195,                   1.37,                0.94844,                  0.855,                0.92189,                0.64022,                 1.1286,                0.79495,                 1.2444,               0.002542,               0.002542,               0.002542
                    228,                 1.5149,                  1.148,                 1.4005,                0.93992,                   0.86,                0.92745,                0.64203,                   1.13,                0.79813,                  1.238,               0.002509,               0.002509,               0.002509
                    229,                 1.4902,                 1.1119,                 1.3962,                0.94882,                   0.82,                0.92449,                 0.6135,                 1.1792,                0.83059,                 1.2548,               0.002476,               0.002476,               0.002476
                    230,                 1.3963,                 1.0067,                 1.3354,                0.94082,                  0.855,                0.93188,                0.63344,                 1.1477,                0.80843,                 1.2413,               0.002443,               0.002443,               0.002443
                    231,                 1.4567,                 1.1113,                 1.4316,                0.96354,                  0.865,                0.93022,                0.64101,                 1.1362,                0.79955,                 1.2389,                0.00241,                0.00241,                0.00241
                    232,                 1.4466,                 1.1379,                 1.3483,                0.95024,                0.85934,                0.93141,                 0.6326,                 1.1619,                 0.8204,                 1.2578,               0.002377,               0.002377,               0.002377
                    233,                 1.3891,                 1.0629,                 1.3268,                0.92463,                   0.87,                0.93456,                0.63384,                 1.1462,                 0.8404,                 1.2516,               0.002344,               0.002344,               0.002344
                    234,                  1.419,                 1.0907,                 1.3432,                0.92549,                0.86949,                0.92966,                0.61652,                 1.1843,                0.84485,                 1.2646,               0.002311,               0.002311,               0.002311
                    235,                 1.4143,                 1.0747,                 1.3448,                0.95037,                0.86172,                0.93343,                0.62231,                  1.174,                0.81254,                 1.2627,               0.002278,               0.002278,               0.002278
                    236,                 1.3847,                 1.0474,                 1.3248,                0.94132,                0.88236,                0.93929,                0.65101,                 1.1202,                0.77717,                 1.2387,               0.002245,               0.002245,               0.002245
                    237,                 1.4383,                 1.0667,                 1.3881,                 0.9396,                   0.88,                0.93429,                0.63748,                 1.1524,                0.78084,                 1.2579,               0.002212,               0.002212,               0.002212
                    238,                 1.5239,                 1.1166,                 1.4063,                0.93486,                0.86104,                0.93372,                0.61889,                 1.1751,                 0.7931,                 1.2633,               0.002179,               0.002179,               0.002179
                    239,                 1.4129,                  1.059,                 1.3507,                0.91407,                   0.87,                0.92959,                0.63513,                 1.1037,                0.78079,                 1.2428,               0.002146,               0.002146,               0.002146
                    240,                 1.4208,                 1.0509,                 1.3471,                0.93554,                0.87082,                0.92964,                0.62383,                 1.1169,                0.78252,                 1.2494,               0.002113,               0.002113,               0.002113
                    241,                 1.4038,                 1.0411,                 1.3642,                0.94083,                0.87448,                0.93386,                0.64676,                 1.0849,                 0.7786,                 1.2268,                0.00208,                0.00208,                0.00208
                    242,                 1.4094,                 1.0866,                 1.3772,                0.91217,                0.88277,                0.93602,                0.64493,                 1.1027,                0.80717,                 1.2255,               0.002047,               0.002047,               0.002047
                    243,                 1.3164,                0.97013,                  1.315,                  0.915,                   0.89,                0.93371,                0.65975,                 1.0509,                0.77598,                 1.2126,               0.002014,               0.002014,               0.002014
                    244,                 1.3949,                 1.0595,                 1.3279,                0.94127,                  0.885,                0.93805,                0.65755,                 1.0555,                0.76477,                 1.2117,               0.001981,               0.001981,               0.001981
                    245,                 1.3979,                 1.0237,                 1.2872,                0.95471,                   0.88,                0.93973,                0.63933,                 1.1114,                0.77573,                 1.2308,               0.001948,               0.001948,               0.001948
                    246,                 1.3179,                0.94329,                 1.2724,                0.96283,                   0.88,                0.94258,                0.66385,                  1.037,                0.73751,                 1.2024,               0.001915,               0.001915,               0.001915
                    247,                 1.4411,                 1.0811,                 1.3864,                0.94697,                  0.895,                0.93805,                0.66155,                 1.0625,                  0.735,                  1.205,               0.001882,               0.001882,               0.001882
                    248,                 1.3911,                 1.0585,                 1.3151,                0.94728,                    0.9,                0.94551,                0.67159,                 1.0515,                0.72872,                  1.201,               0.001849,               0.001849,               0.001849
                    249,                 1.4294,                 1.0514,                 1.3433,                0.96653,                0.86644,                0.94258,                0.65629,                 1.0644,                0.73638,                  1.205,               0.001816,               0.001816,               0.001816
                    250,                   1.44,                 1.0582,                 1.3893,                0.97934,                   0.86,                0.93816,                0.65119,                 1.0822,                0.74567,                 1.2114,               0.001783,               0.001783,               0.001783
                    251,                 1.3442,                 1.0074,                 1.3308,                0.97178,                  0.861,                0.94122,                0.66197,                 1.0672,                0.75363,                 1.2018,                0.00175,                0.00175,                0.00175
                    252,                 1.4256,                 1.0379,                 1.3253,                 0.9857,                  0.865,                0.94589,                0.66102,                 1.0776,                 0.7768,                 1.2039,               0.001717,               0.001717,               0.001717
                    253,                 1.2567,                 0.9238,                 1.2432,                0.97341,                  0.865,                 0.9434,                0.68694,                 1.0249,                0.77061,                 1.1794,               0.001684,               0.001684,               0.001684
                    254,                 1.3601,                0.98275,                 1.2916,                 0.9487,                   0.88,                0.94469,                0.69425,                 1.0034,                0.75105,                 1.1718,               0.001651,               0.001651,               0.001651
                    255,                 1.3725,                 1.0236,                 1.3651,                0.94714,                  0.905,                0.94452,                0.68278,                 1.0407,                0.72876,                 1.1883,               0.001618,               0.001618,               0.001618
                    256,                 1.3335,                0.99335,                 1.3045,                0.97159,                   0.88,                0.94401,                0.68621,                 1.0353,                0.73209,                 1.1845,               0.001585,               0.001585,               0.001585
                    257,                 1.3669,                0.99412,                 1.3527,                0.95711,                0.89253,                0.94319,                0.67696,                 1.0362,                0.74581,                 1.1827,               0.001552,               0.001552,               0.001552
                    258,                 1.4147,                 1.0265,                 1.2964,                0.97245,                   0.88,                0.94172,                0.68388,                 1.0336,                0.74287,                 1.1822,               0.001519,               0.001519,               0.001519
                    259,                 1.3734,                 1.0201,                 1.3533,                0.95032,                   0.91,                0.94286,                  0.681,                 1.0363,                0.72258,                 1.1841,               0.001486,               0.001486,               0.001486
                    260,                 1.3733,                0.98673,                 1.2976,                0.94642,                  0.915,                0.94518,                0.68294,                 1.0479,                0.72513,                  1.189,               0.001453,               0.001453,               0.001453
                    261,                 1.3019,                0.98351,                  1.291,                0.93952,                   0.91,                0.93934,                0.68256,                 1.0376,                0.74014,                 1.1836,                0.00142,                0.00142,                0.00142
                    262,                 1.3349,                0.94304,                  1.344,                0.96263,                  0.885,                 0.9382,                0.68172,                 1.0415,                0.74613,                 1.1895,               0.001387,               0.001387,               0.001387
                    263,                  1.337,                0.94484,                  1.314,                0.95798,                0.91191,                0.93996,                0.69775,                 1.0048,                0.71901,                 1.1782,               0.001354,               0.001354,               0.001354
                    264,                 1.4336,                 1.0222,                 1.3834,                0.95453,                  0.915,                0.94336,                0.68192,                 1.0226,                0.71695,                 1.1837,               0.001321,               0.001321,               0.001321
                    265,                 1.3239,                0.99314,                   1.28,                0.95278,                0.90801,                 0.9435,                0.67699,                 1.0279,                0.72289,                 1.1824,               0.001288,               0.001288,               0.001288
                    266,                 1.3348,                0.96231,                 1.2744,                 0.9675,                0.89322,                0.94448,                0.68085,                  1.017,                  0.719,                 1.1809,               0.001255,               0.001255,               0.001255
                    267,                 1.3997,                 1.0028,                 1.2829,                0.97277,                0.89325,                0.94594,                0.68808,                   1.02,                0.70602,                 1.1852,               0.001222,               0.001222,               0.001222
                    268,                 1.3251,                0.94785,                 1.3185,                0.96739,                0.89009,                0.94727,                0.69248,                 1.0151,                0.70664,                 1.1851,               0.001189,               0.001189,               0.001189
                    269,                 1.2507,                0.92323,                 1.2645,                 0.9664,                   0.89,                0.94466,                0.70505,                0.99781,                0.69828,                 1.1748,               0.001156,               0.001156,               0.001156
                    270,                 1.3325,                0.96625,                 1.2931,                0.96763,                0.89678,                0.94612,                0.69705,                0.99884,                0.69696,                 1.1705,               0.001123,               0.001123,               0.001123
                    271,                 1.3196,                0.99453,                 1.3464,                0.96708,                    0.9,                0.94379,                0.71123,                0.96303,                0.68836,                 1.1624,                0.00109,                0.00109,                0.00109
                    272,                 1.3527,                0.97243,                 1.2944,                0.96789,                 0.9043,                0.95126,                0.72025,                0.95482,                0.68398,                  1.158,               0.001057,               0.001057,               0.001057
                    273,                 1.2874,                0.93179,                 1.3009,                0.99428,                0.86841,                0.95253,                0.71834,                0.96728,                0.68809,                 1.1592,               0.001024,               0.001024,               0.001024
                    274,                 1.3203,                0.96522,                  1.294,                0.94179,                   0.91,                 0.9555,                 0.6998,                 0.9974,                0.69132,                 1.1651,               0.000991,               0.000991,               0.000991
                    275,                  1.283,                0.90991,                 1.2703,                 0.9337,                0.91535,                0.95652,                0.71281,                0.97341,                0.67894,                 1.1538,               0.000958,               0.000958,               0.000958
                    276,                 1.2851,                0.96248,                 1.2398,                0.97798,                0.88833,                0.95571,                0.71478,                0.96215,                0.68028,                 1.1459,               0.000925,               0.000925,               0.000925
                    277,                  1.277,                0.90539,                  1.248,                0.98332,                0.88402,                 0.9515,                0.71966,                0.94716,                0.69056,                 1.1423,               0.000892,               0.000892,               0.000892
                    278,                 1.3031,                0.95925,                 1.2686,                0.98336,                0.88619,                0.95123,                 0.7121,                0.95473,                0.68779,                 1.1458,               0.000859,               0.000859,               0.000859
                    279,                 1.2655,                0.95762,                 1.3015,                0.95989,                   0.91,                 0.9536,                0.71382,                0.94935,                 0.6777,                 1.1442,               0.000826,               0.000826,               0.000826
                    280,                 1.2785,                0.91867,                 1.2344,                0.94817,                0.91469,                0.95453,                0.72153,                0.93822,                0.67092,                 1.1373,               0.000793,               0.000793,               0.000793
                    281,                 1.2308,                0.91797,                 1.2549,                0.96317,                  0.905,                0.95398,                0.72908,                0.92065,                0.67054,                 1.1296,                0.00076,                0.00076,                0.00076
                    282,                 1.2705,                0.90145,                 1.2491,                0.97791,                0.88532,                0.94979,                 0.7236,                0.92652,                0.67287,                 1.1318,               0.000727,               0.000727,               0.000727
                    283,                 1.2517,                0.89109,                 1.2622,                0.97017,                   0.88,                0.94871,                0.71794,                0.93672,                0.67945,                 1.1357,               0.000694,               0.000694,               0.000694
                    284,                 1.3032,                0.96559,                 1.2812,                0.96331,                  0.885,                0.94902,                0.72627,                0.93195,                0.68344,                 1.1329,               0.000661,               0.000661,               0.000661
                    285,                 1.2518,                0.93389,                 1.2669,                0.98105,                  0.895,                0.95626,                0.73259,                0.92575,                0.68197,                 1.1277,               0.000628,               0.000628,               0.000628
                    286,                  1.273,                0.87996,                 1.2823,                0.98882,                0.88437,                0.95831,                0.73511,                0.92886,                0.67873,                   1.13,               0.000595,               0.000595,               0.000595
                    287,                 1.2469,                0.88629,                 1.2222,                0.96726,                0.88627,                0.95813,                0.72206,                0.93867,                0.67825,                 1.1357,               0.000562,               0.000562,               0.000562
                    288,                 1.2532,                0.91663,                 1.2831,                0.95013,                   0.91,                0.95817,                 0.7199,                0.94108,                0.67557,                 1.1369,               0.000529,               0.000529,               0.000529
                    289,                  1.199,                0.88434,                 1.2195,                0.97268,                0.89022,                0.95798,                0.72035,                 0.9343,                0.66969,                 1.1352,               0.000496,               0.000496,               0.000496
                    290,                 1.2902,                0.96593,                 1.3142,                0.98224,                   0.89,                0.95296,                0.72756,                0.93389,                0.67049,                 1.1324,               0.000463,               0.000463,               0.000463
                    291,                 1.3135,                0.92125,                 1.3305,                0.97788,                0.88436,                0.94873,                0.70521,                0.99954,                0.68873,                 1.1577,                0.00043,                0.00043,                0.00043
                    292,                 1.2569,                0.88991,                 1.3667,                0.97783,                  0.882,                0.94802,                0.69696,                 1.0293,                0.69734,                 1.1699,               0.000397,               0.000397,               0.000397
                    293,                 1.2342,                0.85293,                   1.32,                 0.9778,                0.88076,                0.94834,                0.70632,                0.98899,                0.69282,                 1.1545,               0.000364,               0.000364,               0.000364
                    294,                 1.1875,                0.84842,                 1.2339,                0.93317,                   0.91,                 0.9474,                0.71379,                0.95437,                0.68634,                 1.1366,               0.000331,               0.000331,               0.000331
                    295,                 1.2087,                0.84659,                 1.2843,                0.94724,                0.89775,                 0.9498,                0.70718,                0.95105,                0.68885,                  1.134,               0.000298,               0.000298,               0.000298
                    296,                 1.1721,                0.83342,                 1.2891,                 0.9213,                   0.91,                0.94922,                0.70937,                0.94574,                0.68767,                 1.1303,               0.000265,               0.000265,               0.000265
                    297,                  1.195,                0.87643,                 1.2759,                0.93109,                  0.915,                0.94877,                0.71033,                0.94166,                0.67982,                 1.1273,               0.000232,               0.000232,               0.000232
                    298,                   1.14,                0.84137,                 1.2449,                0.92927,                0.91973,                0.94789,                0.71023,                0.94397,                0.68239,                  1.128,               0.000199,               0.000199,               0.000199
                    299,                 1.2059,                0.82808,                 1.2509,                0.97737,                0.86378,                0.94793,                 0.7148,                0.94564,                0.68796,                 1.1291,               0.000166,               0.000166,               0.000166
