                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    588,                 1.0198,                 1.0295,                 1.2586,                0.89895,                0.85357,                0.89956,                0.73342,                0.75809,                 0.7289,                 1.0963,              0.0080629,              0.0080629,              0.0080629
                    589,                0.96296,                 1.0053,                 1.2214,                0.90161,                0.84785,                0.89658,                0.73359,                0.75189,                0.73507,                 1.0904,              0.0080596,              0.0080596,              0.0080596
                    590,                0.99124,                0.98953,                 1.2201,                0.89963,                0.84558,                0.89642,                0.73938,                0.74776,                0.72577,                 1.0845,              0.0080563,              0.0080563,              0.0080563
                    591,                0.97862,                0.96941,                 1.2217,                0.92606,                0.83822,                0.89645,                0.73844,                 0.7558,                0.72038,                 1.0908,               0.008053,               0.008053,               0.008053
                    592,                0.99865,                 1.0044,                 1.2625,                0.91515,                0.83282,                0.89595,                0.74205,                0.73942,                0.72057,                 1.0837,              0.0080497,              0.0080497,              0.0080497
                    593,                 0.9464,                0.97059,                 1.2271,                0.88416,                 0.8422,                0.89143,                0.73117,                0.74587,                0.71876,                 1.0865,              0.0080464,              0.0080464,              0.0080464
                    594,                0.99093,                 1.0054,                 1.2349,                0.91889,                0.83549,                0.89327,                0.73492,                0.74838,                 0.7283,                 1.0816,              0.0080431,              0.0080431,              0.0080431
                    595,                0.98617,                0.99075,                 1.2399,                0.91092,                0.84316,                0.89286,                0.73484,                0.75014,                0.71842,                 1.0838,              0.0080398,              0.0080398,              0.0080398
                    596,                0.98977,                0.97857,                 1.2397,                0.91438,                0.84216,                0.89369,                0.73704,                 0.7498,                0.71378,                 1.0851,              0.0080365,              0.0080365,              0.0080365
                    597,                 1.0146,                 1.0328,                 1.2417,                  0.902,                0.84012,                0.89491,                0.73692,                0.75468,                0.71974,                 1.0905,              0.0080332,              0.0080332,              0.0080332
                    598,                0.95161,                0.94168,                 1.2076,                  0.902,                0.85374,                0.89509,                0.73832,                0.75019,                0.71292,                 1.0866,              0.0080299,              0.0080299,              0.0080299
                    599,                 1.0176,                 1.0349,                 1.2533,                0.92032,                 0.8409,                0.89235,                0.73259,                0.76025,                 0.7144,                 1.0917,              0.0080266,              0.0080266,              0.0080266
                    600,                0.96746,                 1.0087,                  1.237,                0.92609,                0.83549,                0.89288,                0.73616,                0.75246,                0.71947,                 1.0892,              0.0080233,              0.0080233,              0.0080233
                    601,                0.96601,                0.99363,                 1.2704,                0.91499,                0.83919,                0.89248,                0.74088,                0.74125,                 0.7212,                 1.0835,                0.00802,                0.00802,                0.00802
                    602,                 0.9698,                0.97081,                 1.2436,                0.92473,                0.83748,                0.88902,                0.73818,                0.74175,                0.71741,                 1.0822,              0.0080167,              0.0080167,              0.0080167
                    603,                0.93944,                 0.9745,                 1.2141,                0.93765,                0.82703,                0.88818,                0.73508,                0.75077,                0.72486,                 1.0857,              0.0080134,              0.0080134,              0.0080134
                    604,                 1.0198,                 1.0881,                 1.2517,                0.92707,                0.83875,                0.89171,                0.73943,                0.73963,                0.73016,                 1.0807,              0.0080101,              0.0080101,              0.0080101
                    605,                 1.0316,                 1.0258,                 1.2605,                0.93402,                0.82947,                0.89393,                0.74164,                0.73491,                0.72923,                 1.0787,              0.0080068,              0.0080068,              0.0080068
                    606,                0.98246,                 1.0235,                 1.2505,                0.92749,                0.83901,                0.89522,                 0.7422,                 0.7335,                0.72601,                 1.0775,              0.0080035,              0.0080035,              0.0080035
                    607,                0.94355,                0.98608,                 1.2307,                0.91417,                0.83767,                0.89272,                0.73191,                0.75667,                0.72542,                 1.0925,              0.0080002,              0.0080002,              0.0080002
                    608,                0.96123,                0.99094,                 1.2251,                0.94041,                0.82247,                0.89344,                0.73467,                0.74297,                0.71558,                 1.0837,              0.0079969,              0.0079969,              0.0079969
                    609,                0.95597,                 1.0249,                 1.2523,                0.93428,                  0.825,                0.89337,                0.73582,                0.74226,                0.70808,                 1.0843,              0.0079936,              0.0079936,              0.0079936
                    610,                0.93429,                0.97958,                 1.2397,                0.87523,                0.85145,                0.89095,                0.73256,                0.75176,                0.71405,                 1.0915,              0.0079903,              0.0079903,              0.0079903
                    611,                 1.0085,                  1.037,                 1.2731,                0.93194,                0.82298,                0.89387,                0.73525,                0.75805,                0.73079,                 1.0906,               0.007987,               0.007987,               0.007987
                    612,                0.94538,                0.97591,                 1.2158,                0.88917,                0.84801,                0.89508,                0.74867,                 0.7431,                0.72687,                 1.0824,              0.0079837,              0.0079837,              0.0079837
                    613,                0.97587,                0.98908,                 1.2396,                0.92586,                0.82895,                0.90024,                0.74686,                0.73983,                0.72905,                 1.0768,              0.0079804,              0.0079804,              0.0079804
                    614,                 0.9883,                 1.0029,                 1.2261,                0.89684,                0.84313,                 0.8973,                0.74743,                0.74575,                0.73347,                 1.0808,              0.0079771,              0.0079771,              0.0079771
                    615,                 1.0313,                 1.0208,                 1.2372,                 0.9094,                0.83599,                0.89625,                0.74035,                0.76651,                0.73675,                 1.0953,              0.0079738,              0.0079738,              0.0079738
                    616,                 1.0042,                0.94928,                 1.2353,                0.91858,                0.83104,                0.89885,                0.73888,                0.75753,                0.72647,                 1.0911,              0.0079705,              0.0079705,              0.0079705
                    617,                0.97385,                0.98081,                 1.2395,                0.92556,                0.82819,                0.89617,                0.73705,                 0.7464,                0.72226,                 1.0846,              0.0079672,              0.0079672,              0.0079672
                    618,                0.98707,                 0.9734,                 1.2299,                0.92619,                0.82177,                 0.8915,                0.73493,                0.74727,                0.72193,                 1.0798,              0.0079639,              0.0079639,              0.0079639
                    619,                0.93074,                0.96915,                 1.1993,                0.91412,                0.84338,                0.89573,                0.73114,                0.74235,                0.71889,                 1.0764,              0.0079606,              0.0079606,              0.0079606
                    620,                0.98872,                 1.0095,                 1.2137,                0.91107,                 0.8492,                0.89653,                0.74158,                0.73315,                0.72233,                 1.0714,              0.0079573,              0.0079573,              0.0079573
                    621,                0.96353,                0.94558,                 1.2095,                0.90769,                0.84181,                0.89551,                0.73303,                0.74135,                0.74077,                 1.0774,               0.007954,               0.007954,               0.007954
                    622,                0.93445,                0.95637,                 1.2274,                0.90583,                0.83462,                0.89184,                 0.7351,                0.74057,                0.72394,                 1.0771,              0.0079507,              0.0079507,              0.0079507
                    623,                0.94794,                0.94752,                 1.2254,                0.92477,                0.83019,                 0.8937,                0.74075,                0.74416,                0.71942,                 1.0775,              0.0079474,              0.0079474,              0.0079474
                    624,                0.97202,                0.94743,                 1.2064,                0.90743,                0.84042,                0.88991,                 0.7364,                0.73373,                0.71017,                  1.072,              0.0079441,              0.0079441,              0.0079441
                    625,                0.93816,                0.93486,                  1.184,                0.90846,                0.85368,                0.89508,                0.74443,                0.71806,                0.70111,                 1.0631,              0.0079408,              0.0079408,              0.0079408
                    626,                0.96038,                0.98655,                 1.2172,                0.90663,                0.83488,                0.89202,                0.74063,                0.73615,                0.70454,                 1.0723,              0.0079375,              0.0079375,              0.0079375
                    627,                0.94085,                 0.9253,                 1.2147,                0.92349,                0.82505,                0.89408,                0.74095,                 0.7304,                  0.698,                 1.0669,              0.0079342,              0.0079342,              0.0079342
                    628,                 1.0092,                 1.0081,                 1.2529,                0.89854,                0.84819,                 0.8969,                0.73733,                0.74035,                0.69859,                 1.0732,              0.0079309,              0.0079309,              0.0079309
                    629,                0.96946,                 1.0197,                 1.2515,                0.93531,                0.83075,                0.89765,                0.73294,                0.74544,                 0.7067,                 1.0807,              0.0079276,              0.0079276,              0.0079276
                    630,                0.97343,                0.98653,                  1.239,                0.92282,                0.84754,                0.89617,                0.73912,                0.74429,                0.72091,                 1.0788,              0.0079243,              0.0079243,              0.0079243
                    631,                0.97856,                0.98362,                 1.2188,                 0.9324,                0.84143,                0.89607,                0.73806,                0.75195,                0.72376,                 1.0851,               0.007921,               0.007921,               0.007921
                    632,                0.94622,                0.95731,                 1.2328,                0.92408,                0.84796,                0.89619,                0.74442,                0.73394,                0.70562,                 1.0748,              0.0079177,              0.0079177,              0.0079177
                    633,                0.95605,                0.93485,                 1.2129,                0.92541,                0.84392,                0.89708,                0.74753,                0.72814,                0.70069,                 1.0701,              0.0079144,              0.0079144,              0.0079144
                    634,                0.94666,                0.97403,                 1.2023,                0.92056,                0.83702,                0.89703,                0.74911,                 0.7322,                0.68789,                 1.0744,              0.0079111,              0.0079111,              0.0079111
                    635,                0.95176,                0.99593,                 1.2181,                0.91423,                 0.8447,                0.89837,                0.74619,                0.75003,                0.68407,                 1.0809,              0.0079078,              0.0079078,              0.0079078
                    636,                0.92678,                0.92058,                 1.2023,                0.93153,                0.82435,                0.89706,                0.75012,                0.72969,                0.67919,                 1.0698,              0.0079045,              0.0079045,              0.0079045
                    637,                0.96478,                0.93176,                 1.2068,                0.90311,                0.84882,                0.90147,                0.75609,                0.72205,                0.68925,                  1.064,              0.0079012,              0.0079012,              0.0079012
                    638,                0.94382,                0.96774,                  1.215,                0.90731,                0.84845,                0.90225,                0.74689,                0.72957,                0.69001,                 1.0674,              0.0078979,              0.0078979,              0.0078979
                    639,                0.92975,                0.93752,                 1.2007,                0.91125,                0.85822,                0.90171,                0.74675,                0.73861,                0.69044,                 1.0716,              0.0078946,              0.0078946,              0.0078946
                    640,                0.92634,                0.93558,                 1.2007,                0.90335,                0.85575,                0.90108,                0.74877,                0.73884,                0.69104,                 1.0682,              0.0078913,              0.0078913,              0.0078913
                    641,                0.96306,                 1.0122,                 1.2292,                0.89073,                0.86291,                 0.9027,                0.74764,                0.73856,                0.69513,                 1.0716,               0.007888,               0.007888,               0.007888
                    642,                0.94715,                0.95811,                 1.2049,                0.86255,                0.87398,                0.90131,                 0.7451,                0.73794,                0.68569,                 1.0721,              0.0078847,              0.0078847,              0.0078847
                    643,                0.95912,                0.91984,                 1.1925,                0.90488,                0.84923,                0.90304,                0.74452,                0.73641,                 0.6872,                 1.0682,              0.0078814,              0.0078814,              0.0078814
                    644,                0.94984,                0.94829,                 1.2205,                0.93688,                0.83694,                0.90244,                0.75224,                0.73192,                0.68464,                 1.0646,              0.0078781,              0.0078781,              0.0078781
                    645,                0.97104,                0.96107,                 1.2176,                0.91965,                0.85225,                0.90519,                0.74524,                0.73475,                0.68279,                  1.066,              0.0078748,              0.0078748,              0.0078748
                    646,                0.96758,                 0.9438,                 1.1911,                0.92356,                0.85323,                0.90599,                0.75166,                0.73376,                 0.6833,                 1.0709,              0.0078715,              0.0078715,              0.0078715
                    647,                0.95657,                 0.9657,                 1.1933,                0.92208,                0.84647,                0.90203,                0.74882,                0.73436,                0.68231,                 1.0698,              0.0078682,              0.0078682,              0.0078682
                    648,                0.97695,                0.96716,                 1.2232,                0.92656,                0.84794,                0.90532,                 0.7559,                0.72312,                0.68297,                 1.0644,              0.0078649,              0.0078649,              0.0078649
                    649,                0.93354,                0.90015,                 1.2056,                0.92228,                0.84875,                0.90404,                0.74763,                0.73268,                0.68229,                 1.0664,              0.0078616,              0.0078616,              0.0078616
                    650,                0.99186,                0.97691,                 1.2138,                0.91509,                0.84182,                0.90513,                0.74811,                0.72239,                0.67743,                 1.0604,              0.0078583,              0.0078583,              0.0078583
                    651,                 0.9572,                0.94102,                 1.2261,                0.92344,                0.83946,                0.90414,                0.75699,                0.71329,                0.66271,                 1.0549,               0.007855,               0.007855,               0.007855
                    652,                0.92586,                0.92886,                 1.2314,                0.91831,                0.84455,                0.90419,                0.76158,                0.70015,                0.66061,                 1.0464,              0.0078517,              0.0078517,              0.0078517
                    653,                0.95666,                0.94645,                 1.2086,                0.89757,                0.85004,                 0.8992,                0.75695,                0.70981,                0.67872,                 1.0521,              0.0078484,              0.0078484,              0.0078484
                    654,                0.98198,                0.97549,                 1.2339,                0.92289,                0.83554,                 0.9023,                0.74855,                0.71555,                0.67908,                 1.0561,              0.0078451,              0.0078451,              0.0078451
                    655,                0.92459,                0.95462,                 1.2226,                0.93241,                0.84508,                0.90279,                0.74782,                0.71287,                0.68407,                 1.0559,              0.0078418,              0.0078418,              0.0078418
                    656,                0.94857,                0.97298,                 1.2132,                0.92595,                 0.8407,                0.89809,                 0.7496,                0.71723,                0.69284,                 1.0569,              0.0078385,              0.0078385,              0.0078385
                    657,                0.96121,                0.91628,                 1.1973,                 0.9141,                0.84571,                0.89736,                0.74564,                0.72429,                0.70645,                 1.0627,              0.0078352,              0.0078352,              0.0078352
                    658,                0.93224,                0.88635,                    1.2,                0.91202,                0.84691,                0.89737,                0.74384,                0.72171,                0.70717,                 1.0645,              0.0078319,              0.0078319,              0.0078319
                    659,                0.97309,                0.97831,                 1.2154,                0.90958,                0.85603,                 0.8996,                0.74859,                0.72058,                0.68517,                 1.0586,              0.0078286,              0.0078286,              0.0078286
                    660,                0.93434,                 0.9168,                 1.2023,                0.93437,                0.84223,                 0.9023,                0.75236,                0.71051,                0.68113,                  1.051,              0.0078253,              0.0078253,              0.0078253
                    661,                0.95923,                0.93399,                 1.1986,                0.92289,                0.84967,                0.90254,                0.75143,                0.72161,                0.69069,                 1.0554,               0.007822,               0.007822,               0.007822
                    662,                0.93318,                0.94209,                 1.2144,                0.91851,                0.84554,                0.89997,                0.75526,                0.71475,                0.67624,                 1.0513,              0.0078187,              0.0078187,              0.0078187
                    663,                0.94259,                0.93473,                 1.2077,                0.86995,                0.86273,                0.90012,                0.74845,                0.72077,                0.68535,                  1.056,              0.0078154,              0.0078154,              0.0078154
                    664,                0.94998,                0.96199,                 1.2338,                0.87379,                0.85869,                0.89972,                0.75779,                 0.7101,                0.67562,                 1.0505,              0.0078121,              0.0078121,              0.0078121
                    665,                0.91676,                0.90499,                 1.2139,                0.90106,                0.84663,                0.89901,                0.75427,                0.71278,                0.68307,                 1.0499,              0.0078088,              0.0078088,              0.0078088
                    666,                0.92538,                0.91746,                 1.1873,                0.91356,                0.84808,                0.90042,                0.74531,                0.72756,                0.69102,                 1.0618,              0.0078055,              0.0078055,              0.0078055
                    667,                0.95092,                0.97236,                 1.2469,                0.91989,                0.84227,                 0.9056,                 0.7524,                0.71494,                0.68573,                 1.0552,              0.0078022,              0.0078022,              0.0078022
                    668,                0.96294,                0.93894,                 1.2201,                0.89192,                0.85148,                 0.9038,                0.75109,                0.71522,                0.69337,                  1.058,              0.0077989,              0.0077989,              0.0077989
                    669,                0.91193,                0.92299,                 1.1953,                0.93062,                0.82525,                  0.906,                0.75669,                0.71978,                0.68227,                 1.0589,              0.0077956,              0.0077956,              0.0077956
                    670,                0.95879,                0.96425,                 1.2103,                0.89899,                 0.8548,                0.90397,                0.75012,                 0.7206,                0.67547,                 1.0595,              0.0077923,              0.0077923,              0.0077923
                    671,                0.94592,                0.92611,                 1.1912,                0.92352,                0.83431,                0.90598,                0.75395,                0.72201,                0.67917,                 1.0604,               0.007789,               0.007789,               0.007789
                    672,                 0.9224,                0.90935,                  1.188,                0.86298,                0.88377,                0.90689,                0.75762,                0.71344,                0.67421,                 1.0546,              0.0077857,              0.0077857,              0.0077857
                    673,                0.95068,                0.91332,                 1.2045,                0.93478,                0.85332,                0.90741,                0.75798,                0.70814,                0.67742,                 1.0534,              0.0077824,              0.0077824,              0.0077824
                    674,                0.93743,                0.91803,                 1.1863,                 0.9424,                0.84645,                0.90546,                0.75955,                0.70598,                0.68583,                 1.0542,              0.0077791,              0.0077791,              0.0077791
                    675,                0.95265,                0.91664,                 1.1993,                0.93638,                0.84517,                0.90273,                0.75465,                  0.706,                0.68313,                 1.0532,              0.0077758,              0.0077758,              0.0077758
                    676,                0.94063,                0.92218,                 1.2271,                0.93569,                0.83739,                0.90182,                0.75751,                0.70436,                0.67489,                 1.0495,              0.0077725,              0.0077725,              0.0077725
                    677,                0.94021,                0.93926,                 1.2069,                0.92966,                0.84406,                0.90482,                0.75994,                0.70666,                0.67469,                 1.0509,              0.0077692,              0.0077692,              0.0077692
                    678,                 1.0031,                0.99317,                 1.2419,                0.93448,                0.83736,                0.90222,                0.76087,                0.71066,                0.66882,                  1.055,              0.0077659,              0.0077659,              0.0077659
                    679,                0.93757,                  0.918,                 1.2132,                0.93584,                0.83929,                0.90064,                0.75647,                0.71775,                0.67062,                 1.0559,              0.0077626,              0.0077626,              0.0077626
                    680,                0.91448,                0.90909,                 1.1995,                0.93071,                0.84729,                0.90037,                0.75434,                  0.721,                0.66952,                 1.0561,              0.0077593,              0.0077593,              0.0077593
                    681,                0.94261,                0.91225,                 1.1668,                 0.9175,                 0.8406,                0.89901,                0.75579,                0.72378,                0.67495,                 1.0564,               0.007756,               0.007756,               0.007756
                    682,                 0.9682,                0.92677,                 1.1898,                0.92139,                0.83407,                0.90141,                0.75551,                0.71722,                0.68071,                 1.0547,              0.0077527,              0.0077527,              0.0077527
                    683,                0.93588,                0.93772,                 1.1934,                0.92553,                0.82948,                0.90005,                0.75474,                0.70896,                0.68823,                 1.0534,              0.0077494,              0.0077494,              0.0077494
                    684,                0.95127,                0.94812,                 1.2123,                0.90013,                0.86103,                0.90189,                0.75349,                 0.7063,                0.69287,                 1.0524,              0.0077461,              0.0077461,              0.0077461
                    685,                0.95079,                0.93442,                 1.2101,                0.91403,                0.86104,                0.90539,                0.75478,                0.71148,                0.71072,                  1.055,              0.0077428,              0.0077428,              0.0077428
                    686,                0.95244,                0.91987,                 1.2036,                0.91884,                0.85041,                0.90549,                0.75659,                0.70031,                0.68831,                 1.0498,              0.0077395,              0.0077395,              0.0077395
                    687,                0.88096,                0.89217,                 1.1631,                0.92583,                 0.8435,                 0.9072,                0.76029,                 0.6947,                0.66735,                 1.0451,              0.0077362,              0.0077362,              0.0077362
                    688,                0.94554,                0.94094,                 1.2274,                0.92599,                0.85053,                0.90497,                0.75807,                0.70101,                0.66129,                 1.0477,              0.0077329,              0.0077329,              0.0077329
                    689,                0.93663,                0.89592,                 1.1751,                 0.9239,                0.84625,                0.90337,                0.76256,                0.71042,                0.66229,                 1.0509,              0.0077296,              0.0077296,              0.0077296
                    690,                0.94712,                0.92709,                 1.2427,                0.92816,                0.83837,                0.89913,                0.75455,                0.70813,                0.66526,                 1.0506,              0.0077263,              0.0077263,              0.0077263
                    691,                0.92641,                0.92331,                 1.1898,                0.93481,                0.83246,                 0.8971,                0.75514,                0.69557,                0.66009,                 1.0429,               0.007723,               0.007723,               0.007723
                    692,                0.94384,                0.93952,                 1.2175,                 0.9332,                 0.8287,                0.89759,                 0.7536,                0.70003,                0.65988,                 1.0461,              0.0077197,              0.0077197,              0.0077197
                    693,                0.92279,                0.93235,                 1.2059,                0.92983,                0.84452,                0.90044,                0.74128,                0.72223,                0.66947,                 1.0534,              0.0077164,              0.0077164,              0.0077164
                    694,                0.91798,                0.91094,                 1.1883,                0.91606,                0.85425,                0.90185,                0.75602,                0.69819,                0.66535,                 1.0421,              0.0077131,              0.0077131,              0.0077131
                    695,                0.91749,                0.94628,                 1.2043,                0.92423,                0.84282,                0.90371,                0.75442,                0.68908,                 0.6634,                 1.0401,              0.0077098,              0.0077098,              0.0077098
                    696,                0.92116,                0.86304,                 1.1865,                0.91929,                0.84039,                0.90262,                0.75409,                0.68751,                0.67184,                 1.0384,              0.0077065,              0.0077065,              0.0077065
                    697,                0.91323,                0.90413,                 1.2201,                0.92306,                0.84473,                0.90344,                0.75593,                0.68407,                0.66101,                 1.0346,              0.0077032,              0.0077032,              0.0077032
                    698,                0.93602,                 0.9096,                 1.1758,                0.92751,                0.84364,                0.90469,                0.75701,                0.68458,                0.66788,                 1.0361,              0.0076999,              0.0076999,              0.0076999
                    699,                0.89771,                0.88889,                 1.1677,                0.92318,                0.84033,                0.90665,                0.75981,                0.68387,                0.65928,                 1.0339,              0.0076966,              0.0076966,              0.0076966
                    700,                0.95989,                0.93503,                 1.1873,                0.92547,                0.84777,                0.90613,                0.75712,                0.68563,                0.65002,                 1.0354,              0.0076933,              0.0076933,              0.0076933
                    701,                0.91021,                 0.8875,                 1.1998,                0.93609,                0.84614,                0.90851,                0.75926,                0.69021,                0.64443,                 1.0328,                0.00769,                0.00769,                0.00769
                    702,                0.89012,                0.87952,                  1.167,                 0.9384,                0.84288,                0.91098,                0.75908,                 0.6852,                0.64715,                 1.0315,              0.0076867,              0.0076867,              0.0076867
                    703,                0.89511,                0.88243,                  1.189,                0.93027,                0.84878,                0.91315,                0.76711,                 0.6856,                0.64028,                 1.0348,              0.0076834,              0.0076834,              0.0076834
                    704,                0.91442,                0.87384,                 1.1748,                0.92289,                0.85248,                0.91471,                0.76506,                0.67873,                0.64582,                 1.0324,              0.0076801,              0.0076801,              0.0076801
                    705,                0.92223,                0.91532,                 1.1904,                0.91765,                0.85972,                0.91156,                0.76617,                0.68706,                0.64666,                 1.0341,              0.0076768,              0.0076768,              0.0076768
                    706,                0.92443,                0.89958,                  1.201,                0.93245,                0.84596,                0.91308,                0.76931,                0.67913,                0.64649,                 1.0307,              0.0076735,              0.0076735,              0.0076735
                    707,                0.90773,                0.90637,                 1.1855,                0.94163,                0.83272,                0.91161,                0.76277,                0.68809,                0.65955,                 1.0349,              0.0076702,              0.0076702,              0.0076702
                    708,                0.92716,                0.91128,                 1.1915,                0.93662,                0.84501,                0.90587,                0.76267,                0.69811,                0.65931,                 1.0396,              0.0076669,              0.0076669,              0.0076669
                    709,                0.90101,                0.92788,                 1.2185,                0.93052,                0.84738,                0.90745,                0.76122,                0.68948,                0.65117,                 1.0351,              0.0076636,              0.0076636,              0.0076636
                    710,                0.91681,                0.94042,                 1.2029,                0.92533,                0.85529,                0.90525,                0.76184,                0.68398,                 0.6394,                 1.0353,              0.0076603,              0.0076603,              0.0076603
                    711,                0.95034,                0.93112,                  1.198,                0.93935,                0.84706,                0.90468,                0.76172,                0.68601,                0.64634,                  1.038,               0.007657,               0.007657,               0.007657
                    712,                0.92124,                0.93142,                 1.1944,                0.94433,                0.84173,                0.90386,                0.76782,                0.68372,                0.64466,                  1.038,              0.0076537,              0.0076537,              0.0076537
                    713,                 0.8999,                0.87762,                 1.1564,                0.92154,                0.84988,                0.90599,                0.76561,                 0.6887,                0.64493,                 1.0403,              0.0076504,              0.0076504,              0.0076504
                    714,                0.86855,                0.85786,                 1.1484,                0.92586,                0.84183,                0.90498,                0.76453,                0.68658,                0.64961,                 1.0414,              0.0076471,              0.0076471,              0.0076471
                    715,                 0.8952,                  0.872,                 1.1953,                0.92111,                0.85416,                0.90748,                0.76662,                0.68007,                0.64916,                 1.0386,              0.0076438,              0.0076438,              0.0076438
                    716,                0.92886,                0.90904,                 1.1744,                0.92477,                 0.8583,                0.90885,                0.77027,                 0.6754,                0.63975,                 1.0366,              0.0076405,              0.0076405,              0.0076405
                    717,                 0.9049,                0.88086,                 1.1778,                0.92538,                0.86037,                0.91025,                0.77193,                0.68489,                0.64092,                  1.039,              0.0076372,              0.0076372,              0.0076372
                    718,                0.90005,                0.89598,                 1.1944,                0.93027,                 0.8533,                0.91172,                0.76712,                0.68298,                0.63087,                 1.0364,              0.0076339,              0.0076339,              0.0076339
                    719,                0.91056,                0.92137,                 1.2109,                0.93623,                0.85176,                0.91065,                0.76471,                0.69642,                0.63104,                 1.0424,              0.0076306,              0.0076306,              0.0076306
                    720,                0.91966,                0.93382,                 1.1894,                0.92145,                0.85994,                0.90832,                0.76278,                0.69214,                0.63884,                 1.0413,              0.0076273,              0.0076273,              0.0076273
                    721,                0.90585,                0.86433,                 1.1597,                0.91402,                0.85947,                0.91149,                0.76518,                0.68552,                0.65085,                 1.0349,               0.007624,               0.007624,               0.007624
